Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
111,britneyspears,"""16409683""",Tweet,"""Such a joy to stay at the @Lutetia during my #PieceOfMe shows! Already missing the amazing view of the Eiffel Tower from my suite! #Ad https://t.co/dg9lqqm4bY""",Twitter for iPhone,1165,10379,2018-09-01,16:03:19,Female,Music
112,britneyspears,"""16409683""",Reply,"""https://t.co/WIXTkaBbNP""",Twitter for iPhone,1084,7316,2018-08-30,22:01:00,Female,Music
113,britneyspears,"""16409683""",Tweet,"""👠👠👠 https://t.co/hGct3kyUAO""",Twitter for iPhone,1526,12595,2018-08-30,22:00:12,Female,Music
114,britneyspears,"""16409683""",Reply,"""https://t.co/Kgsxygc9AO""",Twitter for iPhone,960,5495,2018-08-30,19:42:43,Female,Music
115,britneyspears,"""16409683""",Tweet,"""These are my favorite songs to perform!!!! Thank you Paris for 2 amazing nights! 😉😉👠👠👠 #PieceOfMe https://t.co/SW03JbIFVx""",Twitter for iPhone,1644,10452,2018-08-30,19:41:48,Female,Music
116,britneyspears,"""16409683""",Tweet,"""Sometimes you just need ice cream to get going!!!!!! It's showtime!! #PieceOfMe 👒🍦🍦🍦🍦 https://t.co/uNXSbWOtMy""",Twitter for iPhone,2654,16863,2018-08-29,18:43:04,Female,Music
117,britneyspears,"""16409683""",Tweet,"""Can't believe there's only a few dates left on the #PieceOfMe tour!! Paris, you are magical!! Can't wait for show #2 tonight! ✨ https://t.co/QuYOikucZ4""",Twitter for iPhone,1267,10161,2018-08-29,17:09:04,Female,Music
118,britneyspears,"""16409683""",Reply,"""@Rylan So excited you’re coming to see #PieceOfMe, @Rylan!""",Twitter for iPhone,108,1624,2018-08-24,16:47:50,Female,Music
119,britneyspears,"""16409683""",Tweet,"""Me behind the lens in Germany! #FBF 📸✨ https://t.co/OYkGpgR1YZ""",Twitter for iPhone,1348,14864,2018-08-24,13:41:23,Female,Music
120,britneyspears,"""16409683""",Tweet,"""YOU ARE AMAZING!!! Can’t wait to see you in London ❤️ https://t.co/hThFOBBoTG""",Twitter for iPhone,435,4338,2018-08-23,19:06:01,Female,Music
121,britneyspears,"""16409683""",Reply,"""@PrincessOfPop5 Thank you so much 💕💕💕""",Twitter for iPhone,22,107,2018-08-23,18:59:42,Female,Music
122,britneyspears,"""16409683""",Tweet,"""See you soon!! 😜 https://t.co/kPSlFIImEX""",Twitter for iPhone,561,7075,2018-08-23,12:43:05,Female,Music
123,britneyspears,"""16409683""",Reply,"""@SimonsZack Can’t wait to see you in London!""",Twitter Web Client,21,126,2018-08-22,21:14:15,Female,Music
124,britneyspears,"""16409683""",Reply,"""@Nicki_Mac9 Happy birthday! 💞🎉 See you tonight!!""",Twitter for iPhone,44,211,2018-08-22,18:17:39,Female,Music
125,britneyspears,"""16409683""",Reply,"""@SeanHarkin 💕 you are too sweet. Thank you so much for coming to the show!""",Twitter Web Client,54,349,2018-08-21,16:58:56,Female,Music
